ProductRelease,RecordType,KB,BuildNumber,Component,ReleaseLabel,ReleaseDate,DatePrecision,BuildScope,Source,SourcePriority,SourceUrl,KBUrl,RetrievedOn
2016,KB,KB3115441,16.0.4417.1000,SharePoint Server 2016 MUI/language patch,16-Aug,2016-08-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115441,2026-09-24
2016,KB,KB3115299,16.0.4405.1001,SharePoint Server 2016,16-Jul,2016-07-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115299,2026-09-24
2016,KB,KB3115304,16.0.4405.1000,SharePoint Server 2016 MUI/language patch,16-Jul,2016-07-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115304,2026-09-24
2016,KB,KB3115181,16.0.4393.1000,SharePoint Server 2016,16-Jun,2016-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115181,2026-09-24
2016,KB,KB3115184,16.0.4393.1000,SharePoint Server 2016 MUI/language patch,16-Jun,2016-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115184,2026-09-24
2016,KB,KB2920690,16.0.4378.1000,SharePoint Server 2016 MUI/language patch,16-May,2016-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2920690,2026-09-24
2016,KB,KB3115088,16.0.4378.1000,SharePoint Server 2016,16-May,2016-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115088,2026-09-24
2016,KB,KB2920721,16.0.4366.1000,SharePoint Server 2016,16-Apr,2016-04-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2920721,2026-09-24
2016,Baseline,,16.0.4351.1000,SharePoint Server 2016,RTM,2016-03-14,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,,2026-09-24
2013,KB,KB5002379,15.0.5545.1000,SharePoint Foundation 2013,23-Apr,2023-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002379,2026-09-24
2013,KB,KB5002381,15.0.5545.1000,SharePoint Server 2013,23-Apr,2023-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002381,2026-09-24
2013,KB,KB5002363,15.0.5537.1000,SharePoint Foundation 2013,23-Mar,2023-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002363,2026-09-24
2013,KB,KB5002366,15.0.5537.1000,SharePoint Server 2013,23-Mar,2023-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002366,2026-09-24
2013,KB,KB5002344,15.0.5529.1000,SharePoint Foundation 2013,23-Feb,2023-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002344,2026-09-24
2013,KB,KB5002346,15.0.5529.1000,SharePoint Server 2013,23-Feb,2023-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002346,2026-09-24
2013,KB,KB5002333,15.0.5519.1000,SharePoint Foundation 2013,23-Jan,2023-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002333,2026-09-24
2013,KB,KB5002335,15.0.5519.1000,SharePoint Server 2013,23-Jan,2023-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002335,2026-09-24
2013,KB,KB5002314,15.0.5511.1000,SharePoint Foundation 2013,22-Dec,2022-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002314,2026-09-24
2013,KB,KB5002317,15.0.5511.1000,SharePoint Server 2013,22-Dec,2022-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002317,2026-09-24
2013,KB,KB5002300,15.0.5501.1000,SharePoint Foundation 2013,22-Nov,2022-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002300,2026-09-24
2013,KB,KB5002302,15.0.5501.1000,SharePoint Server 2013,22-Nov,2022-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002302,2026-09-24
2013,KB,KB5002281,15.0.5493.1000,SharePoint Foundation 2013,22-Oct,2022-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002281,2026-09-24
2013,KB,KB5002283,15.0.5493.1000,SharePoint Server 2013,22-Oct,2022-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002283,2026-09-24
2013,KB,KB5002262,15.0.5485.1000,SharePoint Foundation 2013,22-Sep,2022-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002262,2026-09-24
2013,KB,KB5002264,15.0.5485.1000,SharePoint Server 2013,22-Sep,2022-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002264,2026-09-24
2013,KB,KB5002238,15.0.5475.1000,SharePoint Foundation 2013,22-Aug,2022-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002238,2026-09-24
2013,KB,KB5002240,15.0.5475.1000,SharePoint Server 2013,22-Aug,2022-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002240,2026-09-24
2013,KB,KB5002215,15.0.5459.1001,SharePoint Foundation 2013,22-Jun,2022-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002215,2026-09-24
2013,KB,KB5002218,15.0.5459.1001,SharePoint Server 2013,22-Jun,2022-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002218,2026-09-24
2013,KB,KB5002200,15.0.5449.1000,SharePoint Foundation 2013,22-May,2022-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002200,2026-09-24
2013,KB,KB5002202,15.0.5449.1000,SharePoint Server 2013,22-May,2022-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002202,2026-09-24
2013,KB,KB5002185,15.0.5441.1000,SharePoint Foundation 2013,22-Apr,2022-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002185,2026-09-24
2013,KB,KB5002188,15.0.5441.1000,SharePoint Server 2013,22-Apr,2022-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002188,2026-09-24
2013,KB,KB5002170,15.0.5431.1000,SharePoint Foundation 2013,22-Mar,2022-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002170,2026-09-24
2013,KB,KB5002172,15.0.5431.1000,SharePoint Server 2013,22-Mar,2022-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002172,2026-09-24
2013,KB,KB5002150,15.0.5423.1000,SharePoint Foundation 2013,22-Feb,2022-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002150,2026-09-24
2013,KB,KB5002154,15.0.5423.1000,SharePoint Server 2013,22-Feb,2022-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002154,2026-09-24
2013,KB,KB5002123,15.0.5415.1000,SharePoint Foundation 2013,22-Jan,2022-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002123,2026-09-24
2013,KB,KB5002126,15.0.5415.1000,SharePoint Server 2013,22-Jan,2022-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002126,2026-09-24
2013,KB,KB5002066,15.0.5407.1000,SharePoint Foundation 2013,21-Dec,2021-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002066,2026-09-24
2013,KB,KB5002070,15.0.5407.1000,SharePoint Server 2013,21-Dec,2021-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002070,2026-09-24
2013,KB,KB5002037,15.0.5389.1000,SharePoint Foundation 2013,21-Oct,2021-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002037,2026-09-24
2013,KB,KB5002040,15.0.5389.1000,SharePoint Server 2013,21-Oct,2021-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002040,2026-09-24
2013,KB,KB5002021,15.0.5381.1000,SharePoint Foundation 2013,21-Sep,2021-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002021,2026-09-24
2013,KB,KB5002023,15.0.5381.1000,SharePoint Server 2013,21-Sep,2021-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002023,2026-09-24
2013,KB,KB5002010,15.0.5371.1000,SharePoint Foundation 2013,21-Aug,2021-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002010,2026-09-24
2013,KB,KB5002012,15.0.5371.1000,SharePoint Server 2013,21-Aug,2021-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5002012,2026-09-24
2013,KB,KB5001987,15.0.5363.1000,SharePoint Foundation 2013,21-Jul,2021-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5001987,2026-09-24
2013,KB,KB5001989,15.0.5363.1000,SharePoint Server 2013,21-Jul,2021-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5001989,2026-09-24
2013,KB,KB5001957,15.0.5353.1000,SharePoint Foundation 2013,21-Jun,2021-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5001957,2026-09-24
2013,KB,KB5001961,15.0.5353.1000,SharePoint Server 2013,21-Jun,2021-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5001961,2026-09-24
2013,KB,KB5001929,15.0.5345.1000,SharePoint Foundation 2013,21-May,2021-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5001929,2026-09-24
2013,KB,KB5001933,15.0.5345.1000,SharePoint Server 2013,21-May,2021-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/5001933,2026-09-24
2013,KB,KB4504730,15.0.5337.1000,SharePoint Foundation 2013,21-Apr,2021-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4504730,2026-09-24
2013,KB,KB4504732,15.0.5337.1000,SharePoint Server 2013,21-Apr,2021-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4504732,2026-09-24
2013,KB,KB4493235,15.0.5327.1001,SharePoint Foundation 2013,21-Mar,2021-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493235,2026-09-24
2013,KB,KB4493237,15.0.5327.1001,SharePoint Server 2013,21-Mar,2021-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493237,2026-09-24
2013,KB,KB4493205,15.0.5319.1000,SharePoint Foundation 2013,21-Feb,2021-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493205,2026-09-24
2013,KB,KB4493209,15.0.5319.1000,SharePoint Server 2013,21-Feb,2021-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493209,2026-09-24
2013,KB,KB4493150,15.0.5311.1000,SharePoint Server 2013,21-Jan,2021-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493150,2026-09-24
2013,KB,KB4493172,15.0.5311.1000,SharePoint Foundation 2013,21-Jan,2021-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493172,2026-09-24
2013,KB,KB4486761,15.0.5301.1000,SharePoint Foundation 2013,20-Dec,2020-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486761,2026-09-24
2013,KB,KB4493137,15.0.5301.1000,SharePoint Server 2013,20-Dec,2020-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493137,2026-09-24
2013,KB,KB4486728,15.0.5293.1000,SharePoint Foundation 2013,20-Nov,2020-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486728,2026-09-24
2013,KB,KB4486731,15.0.5293.1000,SharePoint Server 2013,20-Nov,2020-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486731,2026-09-24
2013,KB,KB4486690,15.0.5285.1000,SharePoint Foundation 2013,20-Oct,2020-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486690,2026-09-24
2013,KB,KB4486693,15.0.5285.1000,SharePoint Server 2013,20-Oct,2020-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486693,2026-09-24
2013,KB,KB4484519,15.0.5275.1001,SharePoint Foundation 2013,20-Sep,2020-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484519,2026-09-24
2013,KB,KB4484523,15.0.5275.1001,SharePoint Server 2013,20-Sep,2020-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484523,2026-09-24
2013,KB,KB4484482,15.0.5267.1000,SharePoint Foundation 2013,20-Aug,2020-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484482,2026-09-24
2013,KB,KB4484485,15.0.5267.1000,SharePoint Server 2013,20-Aug,2020-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484485,2026-09-24
2013,KB,KB4484444,15.0.5259.1001,SharePoint Foundation 2013,20-Jul,2020-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484444,2026-09-24
2013,KB,KB4484447,15.0.5259.1001,SharePoint Server 2013,20-Jul,2020-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484447,2026-09-24
2013,KB,KB4484406,15.0.5249.1001,SharePoint Foundation 2013,20-Jun,2020-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484406,2026-09-24
2013,KB,KB4484408,15.0.5249.1001,SharePoint Server 2013,20-Jun,2020-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484408,2026-09-24
2013,KB,KB4484358,15.0.5241.1000,SharePoint Foundation 2013,20-May,2020-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484358,2026-09-24
2013,KB,KB4484362,15.0.5241.1000,SharePoint Server 2013,20-May,2020-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484362,2026-09-24
2013,KB,KB4484309,15.0.5233.1000,SharePoint Foundation 2013,20-Apr,2020-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484309,2026-09-24
2013,KB,KB4484320,15.0.5233.1000,SharePoint Server 2013,20-Apr,2020-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484320,2026-09-24
2013,KB,KB4484278,15.0.5223.1000,SharePoint Foundation 2013,20-Mar,2020-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484278,2026-09-24
2013,KB,KB4484280,15.0.5223.1000,SharePoint Server 2013,20-Mar,2020-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484280,2026-09-24
2013,KB,KB4484261,15.0.5215.1000,SharePoint Foundation 2013,20-Feb,2020-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484261,2026-09-24
2013,KB,KB4484263,15.0.5215.1000,SharePoint Server 2013,20-Feb,2020-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484263,2026-09-24
2013,KB,KB4484228,15.0.5207.1000,SharePoint Foundation 2013,20-Jan,2020-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484228,2026-09-24
2013,KB,KB4484232,15.0.5207.1000,SharePoint Server 2013,20-Jan,2020-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484232,2026-09-24
2013,KB,KB4484185,15.0.5197.1000,SharePoint Foundation 2013,19-Dec,2019-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484185,2026-09-24
2013,KB,KB4484188,15.0.5197.1000,SharePoint Server 2013,19-Dec,2019-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484188,2026-09-24
2013,KB,KB4484153,15.0.5189.1000,SharePoint Foundation 2013,19-Nov,2019-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484153,2026-09-24
2013,KB,KB4484155,15.0.5189.1000,SharePoint Server 2013,19-Nov,2019-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484155,2026-09-24
2013,KB,KB4484118,15.0.5179.1000,SharePoint Foundation 2013,19-Oct,2019-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484118,2026-09-24
2013,KB,KB4484121,15.0.5179.1000,SharePoint Server 2013,19-Oct,2019-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484121,2026-09-24
2013,KB,KB4475610,15.0.5172.1000,SharePoint Foundation 2013,19-Sep,2019-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475610,2026-09-24
2013,KB,KB4484095,15.0.5172.1000,SharePoint Server 2013,19-Sep,2019-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484095,2026-09-24
2013,KB,KB4475559,15.0.5163.1000,SharePoint Foundation 2013,19-Aug,2019-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475559,2026-09-24
2013,KB,KB4475561,15.0.5163.1000,SharePoint Server 2013,19-Aug,2019-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475561,2026-09-24
2013,KB,KB4475523,15.0.5153.1000,SharePoint Foundation 2013,19-Jul,2019-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475523,2026-09-24
2013,KB,KB4475526,15.0.5153.1000,SharePoint Server 2013,19-Jul,2019-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475526,2026-09-24
2013,KB,KB4464598,15.0.5145.1000,SharePoint Foundation 2013,19-Jun,2019-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464598,2026-09-24
2013,KB,KB4464601,15.0.5145.1000,SharePoint Server 2013,19-Jun,2019-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464601,2026-09-24
2013,KB,KB4464560,15.0.5137.1000,SharePoint Foundation 2013,19-May,2019-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464560,2026-09-24
2013,KB,KB4464563,15.0.5137.1000,SharePoint Server 2013,19-May,2019-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464563,2026-09-24
2013,KB,KB4464512,15.0.5127.1000,SharePoint Foundation 2013,19-Apr,2019-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464512,2026-09-24
2013,KB,KB4464514,15.0.5127.1000,SharePoint Server 2013,19-Apr,2019-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464514,2026-09-24
2013,KB,KB4462217,15.0.5119.1001,SharePoint Foundation 2013,19-Mar,2019-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462217,2026-09-24
2013,KB,KB4462219,15.0.5119.1001,SharePoint Server 2013,19-Mar,2019-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462219,2026-09-24
2013,KB,KB4462150,15.0.5111.1001,SharePoint Foundation 2013,19-Feb,2019-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462150,2026-09-24
2013,KB,KB4462152,15.0.5111.1001,SharePoint Server 2013,19-Feb,2019-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462152,2026-09-24
2013,KB,KB4461603,15.0.5101.1000,SharePoint Foundation 2013,19-Jan,2019-01-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461603,2026-09-24
2013,KB,KB4461605,15.0.5101.1001,SharePoint Server 2013,19-Jan,2019-01-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461605,2026-09-24
2013,KB,KB4461552,15.0.5093.1000,SharePoint Foundation 2013,18-Dec,2018-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461552,2026-09-24
2013,KB,KB4461555,15.0.5093.1000,SharePoint Server 2013,18-Dec,2018-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461555,2026-09-24
