Exchange Server 2010,SP3,Update Rollup 24,2018-09-05,14.3.419.0,14.03.0419.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 23,2018-08-13,14.3.417.1,14.03.0417.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 22,2018-06-19,14.3.411.0,14.03.0411.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 21,2018-05-07,14.3.399.2,14.03.0399.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 20,2018-03-05,14.3.389.1,14.03.0389.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 19,2017-12-19,14.3.382.0,14.03.0382.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 18,2017-07-11,14.3.361.1,14.03.0361.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 17,2017-03-21,14.3.352.0,14.03.0352.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 16,2016-12-13,14.3.336.0,14.03.0336.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 15,2016-09-20,14.3.319.2,14.03.0319.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 14,2016-06-21,14.3.301.0,14.03.0301.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 13,2016-03-15,14.3.294.0,14.03.0294.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 12,2015-12-15,14.3.279.2,14.03.0279.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 11,2015-09-15,14.3.266.2,14.03.0266.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 10,2015-06-17,14.3.248.2,14.03.0248.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 9,2015-03-17,14.3.235.1,14.03.0235.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 8 v2,2014-12-12,14.3.224.2,14.03.0224.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 8 v1,2014-12-09,14.3.224.1,14.03.0224.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 7,2014-08-26,14.3.210.2,14.03.0210.002,End-of-Life
Exchange Server 2010,SP3,Update Rollup 6,2014-05-27,14.3.195.1,14.03.0195.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 5,2014-02-24,14.3.181.6,14.03.0181.006,End-of-Life
Exchange Server 2010,SP3,Update Rollup 4,2013-12-09,14.3.174.1,14.03.0174.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 3,2013-11-25,14.3.169.1,14.03.0169.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 2,2013-08-08,14.3.158.1,14.03.0158.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 1,2013-05-29,14.3.146.0,14.03.0146.000,End-of-Life
Exchange Server 2010,SP3,Initial,2013-02-12,14.3.123.4,14.03.0123.004,End-of-Life
Exchange Server 2010,SP2,Update Rollup 8,2013-12-09,14.2.390.3,14.02.0390.003,End-of-Life
Exchange Server 2010,SP2,Update Rollup 7,2013-08-03,14.2.375.0,14.02.0375.000,End-of-Life
Exchange Server 2010,SP2,Update Rollup 6,2013-02-12,14.2.342.3,14.02.0342.003,End-of-Life
Exchange Server 2010,SP2,Update Rollup 5 v2,2012-12-10,14.2.328.10,14.02.0328.010,End-of-Life
Exchange Server 2010,SP2,Update Rollup 5,2012-11-13,14.3.328.5,14.03.0328.005,End-of-Life
Exchange Server 2010,SP2,Update Rollup 4 v2,2012-10-09,14.2.318.4,14.02.0318.004,End-of-Life
Exchange Server 2010,SP2,Update Rollup 4,2012-08-13,14.2.318.2,14.02.0318.002,End-of-Life
Exchange Server 2010,SP2,Update Rollup 3,2012-05-29,14.2.309.2,14.02.0309.002,End-of-Life
Exchange Server 2010,SP2,Update Rollup 2,2012-04-16,14.2.298.4,14.02.0298.004,End-of-Life
Exchange Server 2010,SP2,Update Rollup 1,2012-02-13,14.2.283.3,14.02.0283.003,End-of-Life
Exchange Server 2010,SP2,Initial,2011-12-04,14.2.247.5,14.02.0247.005,End-of-Life
Exchange Server 2010,SP1,Update Rollup 8,2012-12-10,14.1.438.0,14.01.0438.000,End-of-Life
Exchange Server 2010,SP1,Update Rollup 7 v3,2012-11-13,14.1.421.3,14.01.0421.003,End-of-Life
Exchange Server 2010,SP1,Update Rollup 7 v2,2012-10-10,14.1.421.2,14.01.0421.002,End-of-Life
Exchange Server 2010,SP1,Update Rollup 7,2012-08-08,14.1.421.0,14.01.0421.000,End-of-Life
Exchange Server 2010,SP1,Update Rollup 6,2011-10-27,14.1.355.2,14.01.0355.002,End-of-Life
Exchange Server 2010,SP1,Update Rollup 5,2011-08-23,14.1.339.1,14.01.0339.001,End-of-Life
Exchange Server 2010,SP1,Update Rollup 4,2011-07-27,14.1.323.6,14.01.0323.006,End-of-Life
Exchange Server 2010,SP1,Update Rollup 3,2011-04-06,14.1.289.7,14.01.0289.007,End-of-Life
Exchange Server 2010,SP1,Update Rollup 2,2010-12-09,14.1.270.1,14.01.0270.001,End-of-Life
Exchange Server 2010,SP1,Update Rollup 1,2010-10-04,14.1.255.2,14.01.0255.002,End-of-Life
Exchange Server 2010,SP1,Initial,2010-08-23,14.1.218.15,14.01.0218.015,End-of-Life
Exchange Server 2010,RTM,Update Rollup 5,2010-12-13,14.0.726.0,14.00.0726.000,End-of-Life
Exchange Server 2010,RTM,Update Rollup 4,2010-06-10,14.0.702.1,14.00.0702.001,End-of-Life
Exchange Server 2010,RTM,Update Rollup 3,2010-04-13,14.0.694.0,14.00.0694.000,End-of-Life
Exchange Server 2010,RTM,Update Rollup 2,2010-03-04,14.0.689.0,14.00.0689.000,End-of-Life
Exchange Server 2010,RTM,Update Rollup 1,2009-12-09,14.0.682.1,14.00.0682.001,End-of-Life
Exchange Server 2010,RTM,Initial,2009-11-09,14.0.639.21,14.00.0639.021,End-of-Life
